,year,doy,FAPAR,FAPARstd
0,2014,10,0.48593000000000003,0.07513
1,2014,20,0.4729624060150376,0.0752781954887218
2,2014,31,0.45518592964824117,0.07952763819095478
3,2014,41,0.44350127226463104,0.08091603053435115
4,2014,51,0.43306036745406823,0.08182677165354331
5,2014,59,0.4085052631578947,0.08372631578947369
6,2014,69,0.38545931758530183,0.08949081364829396
7,2014,79,0.372041450777202,0.09693264248704664
8,2014,90,0.38025773195876283,0.09628865979381443
9,2014,100,0.4166857142857143,0.09495064935064935
10,2014,110,0.4144403669724771,0.13823853211009174
11,2014,120,0.4372,0.14525
12,2014,130,0.4886808510638298,0.15251063829787234
13,2014,140,0.532,0.14
14,2014,151,0.628,0.168
15,2014,161,,
16,2014,171,,
17,2014,181,,
18,2014,191,,
19,2014,201,0.906,0.17
20,2014,212,0.8902,0.168
21,2014,222,0.8997037037037037,0.1711111111111111
22,2014,232,0.9195121951219513,0.16721951219512196
23,2014,243,0.9249090909090909,0.16745454545454547
24,2014,253,0.8925,0.17
25,2014,263,0.836,0.15466666666666665
26,2014,273,0.747875,0.158375
27,2014,283,0.6932173913043479,0.16116770186335405
28,2014,293,0.6132687224669603,0.14988546255506607
29,2014,304,0.5529136490250696,0.13556545961002786
30,2014,314,0.5221340482573726,0.1121608579088472
31,2014,324,0.515939393939394,0.08260606060606061
32,2014,334,0.5216464646464647,0.0822020202020202
33,2014,344,0.5337386934673367,0.08146733668341709
34,2014,354,0.5386165413533834,0.08035087719298245
35,2014,365,0.53599,0.07554000000000001
36,2015,10,0.52365,0.0727
37,2015,20,0.498911838790932,0.07285642317380352
38,2015,31,0.4773030303030303,0.07424242424242425
39,2015,41,0.4889822485207101,0.07155029585798817
40,2015,51,0.46117711171662124,0.07148773841961853
41,2015,59,0.438951871657754,0.07256684491978609
42,2015,69,0.4041224489795918,0.07335714285714286
43,2015,79,0.38418320610687023,0.07531806615776081
44,2015,90,0.3662481012658228,0.07655696202531645
45,2015,100,0.38897461928934013,0.07862944162436548
46,2015,110,0.41331372549019607,0.12137254901960784
47,2015,120,0.44895238095238094,0.14828571428571427
48,2015,130,0.50768,0.15552000000000002
49,2015,140,0.6333333333333334,0.132
50,2015,151,,
51,2015,161,,
52,2015,171,,
53,2015,181,,
54,2015,191,,
55,2015,201,,
56,2015,212,,
57,2015,222,0.904,0.168
58,2015,232,0.8946666666666666,0.17333333333333334
59,2015,243,0.886,0.178
60,2015,253,,
61,2015,263,0.744,0.154
62,2015,273,0.7595,0.1575
63,2015,283,0.672695652173913,0.15130434782608695
64,2015,293,0.6265599999999999,0.15229333333333334
65,2015,304,0.5663353293413174,0.13804790419161678
66,2015,314,0.5588085106382978,0.10647872340425532
67,2015,324,0.5793604060913706,0.0856751269035533
68,2015,334,0.5536441102756892,0.07851629072681705
69,2015,344,0.5204711779448621,0.08032080200501254
70,2015,354,0.4981010101010101,0.08248484848484848
71,2015,365,0.4805164556962025,0.08673417721518988
72,2016,10,0.4756185567010309,0.08417525773195876
73,2016,20,0.4654371859296483,0.08304522613065327
74,2016,31,0.4682921914357682,0.08088664987405542
75,2016,41,0.46744584382871535,0.08182367758186397
76,2016,51,0.4678676844783715,0.07739440203562341
77,2016,60,0.47069387755102043,0.07548979591836735
78,2016,70,0.46797916666666667,0.07154166666666667
79,2016,80,0.4599034852546917,0.0727935656836461
80,2016,91,0.45558288770053473,0.07267379679144385
81,2016,101,0.45584084880636605,0.07468435013262599
82,2016,111,0.45329787234042557,0.07588297872340424
83,2016,121,0.44145098039215686,0.12725490196078432
84,2016,131,0.4783636363636364,0.13845454545454547
85,2016,141,0.578,0.15466666666666665
86,2016,152,0.666,0.172
87,2016,162,0.704,0.168
88,2016,172,0.924,0.164
89,2016,182,0.88,0.1749090909090909
90,2016,192,0.818,0.16066666666666665
91,2016,202,0.612,0.155
92,2016,213,0.7586666666666666,0.14933333333333335
93,2016,223,0.878,0.14980000000000002
94,2016,233,0.9072142857142856,0.15714285714285714
95,2016,244,0.903157894736842,0.17094736842105263
96,2016,254,0.9085161290322581,0.16438709677419353
97,2016,264,0.8946666666666666,0.1668
98,2016,274,0.8556842105263158,0.17221052631578948
99,2016,284,0.7128695652173913,0.1631304347826087
100,2016,294,0.6530612244897959,0.14216909620991253
101,2016,305,0.5618041237113403,0.1114639175257732
102,2016,315,0.526406015037594,0.07722305764411028
103,2016,325,0.5124611528822055,0.07230075187969925
104,2016,335,0.53426,0.07368999999999999
105,2016,345,0.5448121827411168,0.08141116751269036
106,2016,355,0.5873777777777778,0.08915555555555556
107,2016,366,0.5440446927374302,0.07875977653631286
108,2017,10,0.5341564245810055,0.07396648044692737
109,2017,20,0.5275380281690141,0.07588732394366197
110,2017,31,0.5706526315789474,0.08938947368421053
111,2017,41,0.5659574468085107,0.08851063829787234
112,2017,51,0.4943324808184143,0.0751611253196931
113,2017,59,0.47792405063291143,0.07256708860759493
114,2017,69,0.46232323232323236,0.06909090909090909
115,2017,79,0.4328426395939086,0.06496446700507615
116,2017,90,0.42113417721518986,0.06716962025316456
117,2017,100,0.42626700251889166,0.06972292191435768
118,2017,110,0.4517189189189189,0.15818378378378378
119,2017,120,0.5186324786324786,0.16482051282051283
120,2017,130,0.592406779661017,0.16433898305084746
121,2017,140,0.62,0.14971428571428572
122,2017,151,0.676,0.14466666666666667
123,2017,161,0.694,0.133
124,2017,171,0.895157894736842,0.1646315789473684
125,2017,181,0.918188679245283,0.16543396226415094
126,2017,191,0.9181851851851852,0.15937037037037038
127,2017,201,0.91559375,0.161125
128,2017,212,0.9117435897435897,0.16497435897435897
129,2017,222,0.9132727272727272,0.1652727272727273
130,2017,232,0.9006666666666666,0.16808333333333333
131,2017,243,0.8705185185185185,0.1682962962962963
132,2017,253,0.8732307692307693,0.17107692307692307
133,2017,263,0.832375,0.166375
134,2017,273,0.8421840490797545,0.16
135,2017,283,0.7631641791044776,0.15002985074626868
136,2017,293,0.7097035040431268,0.13879245283018868
137,2017,304,0.6263270777479892,0.10683109919571045
138,2017,314,0.56877,0.08911
139,2017,324,0.54816,0.08544
140,2017,334,0.5390374331550801,0.10167914438502673
141,2017,344,0.5471428571428572,0.10552380952380952
142,2017,354,0.5630833333333334,0.10341666666666667
143,2017,365,0.5585964912280701,0.10245614035087719
144,2018,10,0.5542608695652174,0.09443478260869566
145,2018,20,0.5353,0.1005
146,2018,31,0.5224,0.1008
147,2018,41,0.492,0.09706666666666666
148,2018,51,0.4567659574468085,0.10629787234042552
149,2018,59,0.4404848484848485,0.10783838383838383
150,2018,69,0.41126315789473683,0.09618421052631579
151,2018,79,0.41446305418719215,0.11499507389162562
152,2018,90,0.4049006622516556,0.10992052980132451
153,2018,100,0.4309311740890688,0.09808906882591092
154,2018,110,0.4560659340659341,0.09898901098901099
155,2018,120,0.4087272727272728,0.14045454545454547
156,2018,130,0.4986666666666667,0.13133333333333333
157,2018,140,0.567,0.147
158,2018,151,,
159,2018,161,,
160,2018,171,0.912,0.18
161,2018,181,0.924,0.18
162,2018,191,0.9174468085106383,0.16442553191489362
163,2018,201,0.9005797101449275,0.16724637681159418
164,2018,212,0.8767647058823529,0.1615294117647059
165,2018,222,0.8818909090909091,0.15880000000000002
166,2018,232,0.8781666666666667,0.16191666666666665
167,2018,243,0.8707391304347826,0.1616086956521739
168,2018,253,0.8743283582089553,0.16032835820895522
169,2018,263,0.8755308641975308,0.15883950617283948
170,2018,273,0.8219555555555556,0.16355555555555554
171,2018,283,0.7748453608247422,0.1588041237113402
172,2018,293,0.6826896551724139,0.1504137931034483
173,2018,304,0.6398504672897196,0.1506915887850467
174,2018,314,0.5942011834319527,0.1444733727810651
175,2018,324,0.5544549356223176,0.1417854077253219
176,2018,334,0.5407315175097276,0.14177431906614785
177,2018,344,0.5234164133738602,0.13495440729483282
178,2018,354,0.5475577889447236,0.06679396984924622
179,2018,365,0.5433969849246231,0.06506532663316582
180,2019,10,0.5336120906801007,0.06377833753148615
181,2019,20,0.5269516539440203,0.06916030534351145
182,2019,31,0.5176907216494846,0.07057731958762886
183,2019,41,0.5067657142857143,0.07417142857142858
184,2019,51,0.48623121387283236,0.07117919075144509
185,2019,59,0.5091764705882353,0.08447058823529412
186,2019,69,0.44781115879828326,0.06836051502145922
187,2019,79,0.42574677002583977,0.0674108527131783
188,2019,90,0.42750379746835443,0.07702278481012657
189,2019,100,0.41163636363636363,0.12919999999999998
190,2019,110,0.42651428571428573,0.1473142857142857
191,2019,120,0.4653333333333333,0.14583333333333334
192,2019,130,0.5358095238095238,0.1441904761904762
193,2019,140,0.6162222222222222,0.14555555555555555
194,2019,151,0.6553333333333333,0.12
195,2019,161,0.6706666666666666,0.12933333333333336
196,2019,171,0.802,0.17066666666666666
197,2019,181,0.8907368421052632,0.16610526315789473
198,2019,191,0.8872000000000001,0.1716
199,2019,201,0.879,0.171
200,2019,212,0.865,0.173
201,2019,222,0.822,0.164
202,2019,232,0.7226666666666667,0.15733333333333335
203,2019,243,0.721,0.159
204,2019,253,0.7026666666666667,0.14933333333333335
205,2019,263,0.7733333333333333,0.16240000000000002
206,2019,273,0.73445,0.15519999999999998
207,2019,283,0.6630654205607476,0.1548785046728972
208,2019,293,0.6080454545454546,0.14925
209,2019,304,0.5647257383966244,0.14724050632911392
210,2019,314,0.5513473684210526,0.13070526315789474
211,2019,324,0.5710954773869347,0.06923618090452262
212,2019,334,0.5911077694235589,0.06181453634085213
213,2019,344,0.6043606557377049,0.09991256830601093
214,2019,354,0.36742857142857144,0.05885714285714285
215,2019,365,0.373125,0.07175
216,2020,10,0.539,0.081
217,2020,20,0.5322105263157895,0.10042105263157894
218,2020,31,0.51075,0.092
219,2020,41,0.47633333333333333,0.10666666666666667
220,2020,51,0.4641489361702128,0.11336170212765957
221,2020,60,0.4585810055865922,0.08567597765363127
222,2020,70,0.47340816326530616,0.07069387755102041
223,2020,80,0.48251256281407034,0.06701507537688442
224,2020,91,0.4812361809045226,0.076321608040201
225,2020,101,0.48052083333333334,0.08138541666666667
226,2020,111,0.47712,0.09306285714285714
227,2020,121,0.49775,0.123734375
228,2020,131,0.5339016393442623,0.15278688524590162
229,2020,141,0.56825,0.1515
230,2020,152,0.6076,0.1176
231,2020,162,0.8675897435897435,0.15671794871794872
232,2020,172,0.903344262295082,0.15049180327868852
233,2020,182,0.8488888888888889,0.15155555555555555
234,2020,192,,
235,2020,202,,
236,2020,213,,
237,2020,223,,
238,2020,233,,
239,2020,244,,
