,year,doy,FAPAR,FAPARstd
244,2005,257,0.733103448275862,0.060689655172413794
245,2005,265,0.8689349112426035,0.06301775147928995
246,2005,273,0.854319526627219,0.07195266272189349
247,2005,281,,
248,2005,289,0.5550887573964497,0.06319526627218935
249,2005,297,0.5294444444444444,0.06858024691358025
250,2005,305,0.4831360946745562,0.0663905325443787
251,2005,313,0.44556213017751484,0.060828402366863904
252,2005,321,0.435952380952381,0.055
253,2005,329,0.3769277108433735,0.057168674698795184
254,2005,337,0.3905421686746988,0.049337349397590366
255,2005,345,0.4206611570247934,0.055619834710743804
256,2005,353,0.2747169811320755,0.08226415094339623
257,2005,361,0.3657657657657658,0.04864864864864865
258,2006,001,0.35270833333333335,0.03701388888888889
259,2006,009,0.40033783783783783,0.06317567567567568
260,2006,017,0.38542168674698796,0.06096385542168675
261,2006,025,0.41033783783783784,0.06837837837837837
262,2006,033,0.3228368794326241,0.06943262411347517
263,2006,041,0.4373758865248227,0.0701418439716312
264,2006,049,0.27184,0.05312
265,2006,057,0.4100787401574803,0.06141732283464567
266,2006,065,0.39095238095238094,0.06190476190476191
267,2006,073,0.4004733727810651,0.07106508875739645
268,2006,081,0.449585798816568,0.07568047337278107
269,2006,089,0.4605325443786983,0.07230769230769231
270,2006,097,0.49420118343195263,0.07355029585798817
271,2006,105,0.4742011834319526,0.07349112426035503
272,2006,113,0.4840828402366864,0.0742603550295858
273,2006,121,0.5543786982248521,0.07443786982248521
274,2006,129,0.125,0.07
275,2006,137,0.27,0.095
276,2006,145,0.8709467455621303,0.04284023668639053
277,2006,153,0.873925925925926,0.044000000000000004
278,2006,161,0.5056896551724138,0.060086206896551725
279,2006,169,0.7518750000000001,0.06723214285714285
280,2006,177,0.8147457627118644,0.03415254237288135
281,2006,185,0.8763291139240507,0.029240506329113927
282,2006,193,0.8538888888888889,0.035208333333333335
283,2006,201,0.7852892561983471,0.04404958677685951
284,2006,209,0.8755797101449275,0.043768115942028986
285,2006,217,0.8688165680473372,0.04609467455621302
286,2006,225,0.8758579881656805,0.05331360946745562
287,2006,233,0.735945945945946,0.052792792792792795
288,2006,241,0.8383333333333333,0.04298611111111111
289,2006,249,0.8742603550295859,0.05662721893491124
290,2006,257,0.8614792899408285,0.05704142011834319
291,2006,265,0.7466863905325444,0.07899408284023669
292,2006,273,0.6580864197530865,0.06950617283950618
293,2006,281,0.6033727810650887,0.06976331360946746
294,2006,289,0.5166265060240964,0.07120481927710844
295,2006,297,0.4853254437869823,0.06254437869822485
296,2006,305,0.446094674556213,0.05905325443786983
297,2006,313,0.396508875739645,0.04715976331360947
298,2006,321,0.41710059171597635,0.05331360946745562
299,2006,329,0.3130487804878049,0.031158536585365854
300,2006,337,0.4231547619047619,0.049523809523809526
301,2006,345,0.43692307692307697,0.053550295857988164
302,2006,353,0.40562874251497005,0.05413173652694611
303,2006,361,0.3732258064516129,0.05103225806451613
304,2007,001,0.33461077844311377,0.03706586826347306
305,2007,009,0.2952830188679245,0.06679245283018868
306,2007,017,0.39147887323943664,0.05901408450704225
307,2007,025,0.39960526315789474,0.06657894736842106
308,2007,033,0.32537735849056604,0.06518867924528302
309,2007,041,0.34750000000000003,0.053888888888888896
310,2007,049,0.38632352941176473,0.05485294117647059
311,2007,057,0.34161971830985915,0.05845070422535211
312,2007,065,0.40932203389830507,0.06966101694915254
313,2007,073,0.30752808988764047,0.06977528089887641
314,2007,081,0.3524516129032258,0.05909677419354839
315,2007,089,0.34242236024844724,0.051304347826086956
316,2007,097,0.2680188679245283,0.06273584905660377
317,2007,105,0.3086065573770492,0.07024590163934426
318,2007,113,0.42559523809523814,0.07035714285714285
319,2007,121,0.5015384615384615,0.0727810650887574
320,2007,129,0.6177514792899408,0.06378698224852071
321,2007,137,0.822603550295858,0.07195266272189349
322,2007,145,0.8364084507042253,0.06443661971830986
323,2007,153,0.806875,0.046875
324,2007,161,0.8235897435897437,0.05632478632478633
325,2007,169,0.8240853658536585,0.08414634146341463
326,2007,177,0.8008391608391608,0.06965034965034965
327,2007,185,0.795625,0.03625
328,2007,193,0.7812844036697248,0.061192660550458716
