,year,doy,HLS1,PROBAV1000FAPAR1,PROBAV1000STD1,PROBAV1000QA1,HLS2,PROBAV1000FAPAR2,PROBAV1000STD2,PROBAV1000QA2,HLS3,PROBAV1000FAPAR3,PROBAV1000STD3,PROBAV1000QA3,HLS4,PROBAV1000FAPAR4,PROBAV1000STD4,PROBAV1000QA4,HLS5,PROBAV1000FAPAR5,PROBAV1000STD5,PROBAV1000QA5,HLS6,PROBAV1000FAPAR6,PROBAV1000STD6,PROBAV1000QA6,HLS7,PROBAV1000FAPAR7,PROBAV1000STD7,PROBAV1000QA7,HLS8,PROBAV1000FAPAR8,PROBAV1000STD8,PROBAV1000QA8,HLS9,PROBAV1000FAPAR9,PROBAV1000STD9,PROBAV1000QA9,HLS10,PROBAV1000FAPAR10,PROBAV1000STD10,PROBAV1000QA10,HLS11,PROBAV1000FAPAR11,PROBAV1000STD11,PROBAV1000QA11,HLS12,PROBAV1000FAPAR12,PROBAV1000STD12,PROBAV1000QA12,HLS13,PROBAV1000FAPAR13,PROBAV1000STD13,PROBAV1000QA13,HLS14,PROBAV1000FAPAR14,PROBAV1000STD14,PROBAV1000QA14,HLS15,PROBAV1000FAPAR15,PROBAV1000STD15,PROBAV1000QA15,HLS16,PROBAV1000FAPAR16,PROBAV1000STD16,PROBAV1000QA16,HLS17,PROBAV1000FAPAR17,PROBAV1000STD17,PROBAV1000QA17,HLS18,PROBAV1000FAPAR18,PROBAV1000STD18,PROBAV1000QA18,HLS19,PROBAV1000FAPAR19,PROBAV1000STD19,PROBAV1000QA19,HLS20,PROBAV1000FAPAR20,PROBAV1000STD20,PROBAV1000QA20,HLS21,PROBAV1000FAPAR21,PROBAV1000STD21,PROBAV1000QA21,HLS22,PROBAV1000FAPAR22,PROBAV1000STD22,PROBAV1000QA22,HLS23,PROBAV1000FAPAR23,PROBAV1000STD23,PROBAV1000QA23,HLS24,PROBAV1000FAPAR24,PROBAV1000STD24,PROBAV1000QA24,HLS25,PROBAV1000FAPAR25,PROBAV1000STD25,PROBAV1000QA25,HLS26,PROBAV1000FAPAR26,PROBAV1000STD26,PROBAV1000QA26,HLS27,PROBAV1000FAPAR27,PROBAV1000STD27,PROBAV1000QA27,HLS28,PROBAV1000FAPAR28,PROBAV1000STD28,PROBAV1000QA28,HLS29,PROBAV1000FAPAR29,PROBAV1000STD29,PROBAV1000QA29,HLS30,PROBAV1000FAPAR30,PROBAV1000STD30,PROBAV1000QA30,HLS31,PROBAV1000FAPAR31,PROBAV1000STD31,PROBAV1000QA31,HLS32,PROBAV1000FAPAR32,PROBAV1000STD32,PROBAV1000QA32,HLS33,PROBAV1000FAPAR33,PROBAV1000STD33,PROBAV1000QA33,HLS34,PROBAV1000FAPAR34,PROBAV1000STD34,PROBAV1000QA34,HLS35,PROBAV1000FAPAR35,PROBAV1000STD35,PROBAV1000QA35,HLS36,PROBAV1000FAPAR36,PROBAV1000STD36,PROBAV1000QA36,HLS37,PROBAV1000FAPAR37,PROBAV1000STD37,PROBAV1000QA37,HLS38,PROBAV1000FAPAR38,PROBAV1000STD38,PROBAV1000QA38,HLS39,PROBAV1000FAPAR39,PROBAV1000STD39,PROBAV1000QA39,HLS40,PROBAV1000FAPAR40,PROBAV1000STD40,PROBAV1000QA40,HLS41,PROBAV1000FAPAR41,PROBAV1000STD41,PROBAV1000QA41,HLS42,PROBAV1000FAPAR42,PROBAV1000STD42,PROBAV1000QA42,HLS43,PROBAV1000FAPAR43,PROBAV1000STD43,PROBAV1000QA43,HLS44,PROBAV1000FAPAR44,PROBAV1000STD44,PROBAV1000QA44,HLS45,PROBAV1000FAPAR45,PROBAV1000STD45,PROBAV1000QA45,HLS46,PROBAV1000FAPAR46,PROBAV1000STD46,PROBAV1000QA46,HLS47,PROBAV1000FAPAR47,PROBAV1000STD47,PROBAV1000QA47,HLS48,PROBAV1000FAPAR48,PROBAV1000STD48,PROBAV1000QA48,HLS49,PROBAV1000FAPAR49,PROBAV1000STD49,PROBAV1000QA49,HLS50,PROBAV1000FAPAR50,PROBAV1000STD50,PROBAV1000QA50,HLS51,PROBAV1000FAPAR51,PROBAV1000STD51,PROBAV1000QA51,HLS52,PROBAV1000FAPAR52,PROBAV1000STD52,PROBAV1000QA52,HLS53,PROBAV1000FAPAR53,PROBAV1000STD53,PROBAV1000QA53,HLS54,PROBAV1000FAPAR54,PROBAV1000STD54,PROBAV1000QA54,HLS55,PROBAV1000FAPAR55,PROBAV1000STD55,PROBAV1000QA55,HLS56,PROBAV1000FAPAR56,PROBAV1000STD56,PROBAV1000QA56
62,2016,101,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1
63,2016,111,0.646723478689961,-1,1.02,1,0.5585205759077946,0.472,0.036,1,0.6064679804795137,0.424,0.032,1,0.4477620423525229,0.392,0.036,1,-1.0,-1.0,-1.0,-1,0.554416563649807,0.412,0.04,1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,0.5754752870400747,-1,1.02,1,0.5136762980757088,0.492,0.036,1,0.6971698862382736,0.496,0.044,1,0.4910905361175537,0.404,0.036,1,0.4639890589933286,0.408,0.052,1,0.4562305812177987,0.396,0.052,1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,0.6537994742393494,-1,1.02,1,0.5291379472588529,0.464,0.052,1,0.7216251114744352,0.516,0.068,1,-1.0,-1.0,-1.0,-1,0.48818471733653446,0.376,0.036,1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,0.4688007416254558,0.376,0.056,1,0.7040415982405345,-1,1.02,1,-1.0,-1.0,-1.0,-1,0.7312627392938768,0.568,0.044,1,0.5708895780642828,0.436,0.036,1,0.49080226202120725,0.392,0.032,1,0.5182561323560517,0.432,0.036,1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,0.554819004905635,-1,1.02,1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,0.6689451932907104,0.468,0.052,1,0.4540767404256338,0.364,0.036,1,0.47248549109123267,0.376,0.028,1,0.5638516459250437,0.416,0.036,1,0.5396144109446994,0.384,0.04,1,0.612426221370697,-1,1.02,1,0.6246404691768741,0.468,0.04,1,0.7384167909622192,0.464,0.044,1,0.43864457237309423,0.368,0.032,1,0.4543745110207874,0.356,0.032,1,-1.0,-1.0,-1.0,-1,0.5561217090875903,0.448,0.036,1,-1.0,-1.0,-1.0,-1,0.5283107662200928,-1,1.02,1,0.6891440153121948,0.444,0.036,1,0.6994088784031485,0.472,0.044,1,0.4894088191456265,0.38,0.036,1,0.41232190474696545,0.364,0.024,1,0.4408233880996704,0.384,0.028,1,0.5563521232645391,0.464,0.044,1,0.5034800932325166,0.436,0.044,1
64,2016,121,0.635838045471016,-1,1.02,1,0.5614837128115324,0.504,0.048,1,0.5923175352507057,0.44,0.052,1,0.4606666064810479,0.4,0.076,1,0.5495929831415237,0.436,0.076,1,0.5472220372359903,0.42,0.036,1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,0.565781276093589,-1,1.02,1,0.5094682951083128,0.5,0.044,1,0.6813146698063818,0.508,0.06,1,0.4929959575335185,0.404,0.076,1,0.4660528728674198,0.388,0.08,1,0.46305492664205616,0.376,0.108,1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,0.6398330926895142,-1,1.02,1,0.5373563379509979,0.46,0.088,1,0.7099242091320641,0.536,0.104,1,-1.0,-1.0,-1.0,-1,0.48816102651013205,0.384,0.096,1,0.572616837254319,0.42,0.056,1,0.49060662791855775,0.368,0.072,1,0.47739972455889945,0.368,0.068,1,0.6891477992799547,-1,1.02,1,-1.0,-1.0,-1.0,-1,0.7130908576921485,0.572,0.08,1,0.5642272373040517,0.46,0.072,1,0.4998869361548588,0.408,0.064,1,0.5189175076868342,0.436,0.048,1,0.5164073945438794,0.44,0.064,1,-1.0,-1.0,-1.0,-1,0.5586845874786377,-1,1.02,1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,0.6531098484992981,0.464,0.096,1,0.47249081727298914,0.408,0.068,1,0.48970183531679523,0.404,0.068,1,0.5588041335640421,0.44,0.064,1,0.5392501555498375,0.416,0.052,1,0.6076400876045227,-1,1.02,1,0.6167379959301489,0.488,0.08,1,0.7151169180870056,0.504,0.076,1,0.4367641508579254,0.376,0.16,1,0.47048836911050657,0.392,0.092,1,-1.0,-1.0,-1.0,-1,0.5582181270675726,0.476,0.056,1,-1.0,-1.0,-1.0,-1,0.520080000228352,-1,1.02,1,0.6750538945198059,0.468,0.072,1,0.6826664209365845,0.488,0.072,1,0.48774603843688963,0.412,0.072,1,0.43153865960822707,0.384,0.092,1,0.45804614034192315,0.432,0.084,1,0.55854628419472,0.476,0.072,1,0.5008196347746355,0.428,0.056,1
65,2016,131,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,0.5000065672671657,0.432,0.168,1,-1.0,-1.0,-1.0,-1,0.5228258330246498,0.424,0.156,1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,0.5095588718520271,0.448,0.16,1,0.475186824798584,0.424,0.192,1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,0.6417818665504456,-1,1.02,1,0.5707545602931137,0.516,0.136,1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,0.499131977558136,0.428,0.16,1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,0.6862262241045634,-1,1.02,1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,0.5001306936658662,0.444,0.144,1,0.512173056602478,0.448,0.148,1,0.5262901284600382,0.444,0.156,1,-1.0,-1.0,-1.0,-1,0.5859816074371338,-1,1.02,1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,0.5071880219240676,0.444,0.132,1,0.5674589581826777,0.464,0.144,1,0.5649867607778941,0.432,0.14,1,0.6272868514060974,-1,1.02,1,0.6026963781516702,0.544,0.144,1,-1.0,-1.0,-1.0,-1,0.4599367474687511,0.46,0.204,1,-1.0,-1.0,-1.0,-1,0.5257585076316217,0.46,0.12,1,0.5705284501013875,0.488,0.136,1,0.5580522812787758,0.448,0.144,1,0.5379443355401357,-1,1.02,1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,0.512647922039032,0.416,0.18,1,0.47217616377205684,0.432,0.148,1,0.4940258240562746,0.468,0.136,1,0.5773132093882156,0.476,0.144,1,0.5281463557276233,0.444,0.132,1
66,2016,141,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1
67,2016,162,-1.0,-1,-1.0,-1,0.7505253021838973,0.884,0.072,1,0.7808972794859361,0.9,0.084,1,0.8246890166710164,0.904,0.06,1,0.8854792714118958,0.924,0.24,1,0.878454864025116,0.904,0.06,1,0.8954594990163431,0.9,0.06,1,0.9189938902854919,0.848,0.212,1,-1.0,-1,-1.0,-1,0.7543920173727233,0.852,0.08,1,0.8126646280288696,0.924,0.084,1,0.8236416137218475,0.908,0.068,1,0.8782866597175598,0.876,0.08,1,0.8989992141723633,0.832,0.092,1,0.9004930853843689,0.868,0.124,1,0.9096271395683289,0.848,0.212,1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,0.8437589404876994,0.868,0.064,1,0.875886857509613,0.9,0.128,1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,0.8826786567424906,0.912,0.076,1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,0.8832477927207947,0.908,0.044,1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,0.8902461528778076,0.88,0.176,1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,0.849450409412384,0.912,0.044,1
68,2016,172,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1
69,2016,172,0.8908692598342896,-1,1.02,1,0.8151951432228088,0.916,0.028,1,0.857406497001648,0.928,0.052,1,0.887790322303772,0.924,0.056,1,0.9434348344802856,0.94,0.236,1,0.9290179014205933,0.92,0.052,1,0.9251541829750177,0.912,0.052,1,0.941480278968811,0.888,0.22,1,0.8669856919182671,-1,1.02,1,0.814225654492433,0.912,0.064,1,0.9058728522267835,0.92,0.052,1,0.8916018515162998,0.924,0.072,1,0.9385343790054321,0.908,0.084,1,0.9479793906211853,0.852,0.088,1,0.9339945912361145,0.884,0.06,1,0.9432380199432373,0.888,0.22,1,0.9304485321044922,-1,1.02,1,0.8926415599342192,0.928,0.048,1,0.9393274188041687,0.916,0.1,1,0.9206720590591431,0.92,0.048,1,0.9466515779495239,0.932,0.072,1,0.9442698955535889,0.912,0.092,1,0.8996491589300957,0.9,0.064,1,0.9050214482686182,0.92,0.064,1,0.892208993434906,-1,1.02,1,0.90038947867251,0.912,0.044,1,0.9100415706634521,0.92,0.064,1,0.9391286969184875,0.92,0.248,1,0.9183923602104187,0.9,0.068,1,0.9525216221809387,0.916,0.04,1,0.9221584392806231,0.924,0.044,1,0.9043973133481782,0.916,0.068,1,0.8815357685089111,-1,1.02,1,0.9020490935526336,0.936,0.092,1,0.9005259275436401,0.9,0.1,1,0.9477922916412354,0.928,0.18,1,0.8579996990108604,0.916,0.048,1,0.9149860739707947,0.912,0.064,1,0.9332007169723511,0.908,0.112,1,0.9231348037719727,0.936,0.044,1,0.902568519115448,-1,1.02,1,0.9239728450775146,0.924,0.08,1,0.9268085956573486,0.92,0.076,1,0.9573342800140381,0.936,0.088,1,0.8666372564261365,0.924,0.06,1,0.8636716402243207,0.912,0.052,1,0.9407371878623962,0.912,0.18,1,0.9290170669555664,0.9,0.076,1,0.8943375945091248,-1,1.02,1,0.9299800992012024,0.928,0.136,1,0.9001817107200623,0.924,0.06,1,0.9330379962921143,0.92,0.068,1,0.8749909996986389,0.928,0.072,1,0.9093185663223267,0.916,0.056,1,0.9248191118240356,0.94,0.188,1,0.9050827026367188,0.936,0.044,1
70,2016,182,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,0.9069821309391298,0.94,0.2,1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1
71,2016,192,0.8881537318229675,-1,1.02,1,0.8050927301507784,0.904,0.036,1,0.8600014625349737,0.932,0.024,1,0.8858886899619267,0.94,0.052,1,0.9494724869728088,0.924,0.044,1,0.9401132464408875,0.94,0.048,1,0.9250573999069366,0.932,0.012,1,0.9384638353136858,0.94,0.14,1,0.871293741663297,-1,1.02,1,0.8248341001313308,0.912,0.024,1,0.9139652650931785,0.908,0.032,1,0.8914908639589946,0.94,0.032,1,0.9406654238700867,0.908,0.036,1,0.9517136812210083,0.9,0.076,1,0.9361227036532709,0.928,0.044,1,0.9507912397384644,0.94,0.14,1,0.9338749051094055,-1,1.02,1,0.8855544882920636,0.928,0.012,1,0.9463227391242981,0.94,0.076,1,0.9044994711875916,0.916,0.024,1,0.9499408602714539,0.94,0.0,1,0.9506419897079468,0.94,0.076,1,0.8983140909692685,0.94,0.052,1,0.9130502200721986,0.94,0.048,1,0.9020366072654724,-1,1.02,1,0.9057526588439941,0.9,0.032,1,0.9188846762838034,0.94,0.088,1,0.9422938227653503,0.916,0.072,1,0.9178853861216841,0.94,0.048,1,0.9558378458023071,0.928,0.036,1,0.9269448426146966,0.94,0.036,1,0.9095320105552673,0.912,0.024,1,0.8739321114002974,-1,1.02,1,0.8910295367240906,0.94,0.052,1,0.9072171449661255,0.94,0.068,1,0.9514633417129517,0.924,0.044,1,0.8551643551033827,0.94,0.032,1,0.9103837013244629,0.936,0.048,1,0.9396408200263977,0.936,0.06,1,0.9329801797866821,0.94,0.048,1,0.903403103351593,-1,1.02,1,0.9239633083343506,0.94,0.052,1,0.9412770867347717,0.924,0.052,1,0.9585077166557312,0.936,0.056,1,0.8672524972704729,0.932,0.016,1,0.8662145733833313,0.912,0.024,1,0.9479389786720276,0.94,0.104,1,0.9383924007415771,0.94,0.1,1,0.9035149216651917,-1,1.02,1,0.9347116947174072,0.916,0.032,1,0.9134442210197449,0.932,0.028,1,0.9393025636672974,0.94,0.02,1,0.8834100961685181,0.932,0.02,1,0.908383309841156,0.932,0.016,1,0.9335588812828064,0.94,0.052,1,0.9179262518882751,0.94,0.02,1
72,2016,202,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,0.8400384792958372,0.92,0.024,1,0.8635854721069336,0.94,0.064,1,0.9123030304908752,0.928,0.04,1,0.8977516889572144,0.94,0.048,1,0.8911474644266884,0.936,0.016,1,0.9064328764054778,0.908,0.028,3,-1.0,-1,-1.0,-1,0.7685281901523985,0.916,0.024,1,0.879145188715266,0.912,0.028,1,0.8646964806318284,0.94,0.012,1,0.9075962681194831,0.928,0.032,1,0.9219691753387451,0.912,0.076,1,0.9053863883018494,0.94,0.052,1,0.9193673133850098,0.908,0.028,3,-1.0,-1,-1.0,-1,0.8574348092079163,0.932,0.016,1,0.9182336330413818,0.94,0.064,1,0.8973506689071655,0.936,0.012,1,0.9204174280166626,0.94,0.016,1,0.9228519797325134,0.94,0.08,1,0.8718237477669863,0.94,0.012,1,0.885954737663269,0.94,0.048,1,-1.0,-1,-1.0,-1,0.8806061148643494,0.916,0.028,1,0.896553099155426,0.932,0.028,1,0.9127146005630493,0.94,0.092,1,0.8914916926416857,0.94,0.036,1,0.9309201240539551,0.932,0.036,1,0.9032618403434753,0.94,0.036,1,0.8917000889778137,0.916,0.02,1,-1.0,-1,-1.0,-1,0.8934252262115479,0.94,0.052,1,0.8972644209861755,0.936,0.032,1,0.9214891195297241,0.94,0.044,1,0.8251277226046632,0.94,0.02,1,0.8817286100172118,0.924,0.028,1,0.9151344299316406,0.94,0.076,1,0.9102321863174438,0.94,0.048,1,-1.0,-1,-1.0,-1,0.8977394700050354,0.94,0.056,1,0.9152398109436035,0.94,0.052,1,0.9311060309410095,0.94,0.056,1,0.8426723957203515,0.94,0.008,1,0.8325310246697788,0.908,0.024,1,0.9232825040817261,0.94,0.056,1,0.9148774147033691,0.94,0.112,1,0.8290948295593261,-1,1.02,1,0.9096766114234924,0.936,0.036,1,0.8925092816352844,0.932,0.028,1,0.9004243016242981,0.94,0.024,1,0.8441346527516157,0.94,0.028,1,0.8557758927345276,0.932,0.012,1,0.9082269668579102,0.94,0.052,1,0.8934836983680725,0.94,0.036,1
