,year,doy,HLS1,PROBAV1000FAPAR1,PROBAV1000STD1,PROBAV1000QA1,HLS2,PROBAV1000FAPAR2,PROBAV1000STD2,PROBAV1000QA2,HLS3,PROBAV1000FAPAR3,PROBAV1000STD3,PROBAV1000QA3,HLS4,PROBAV1000FAPAR4,PROBAV1000STD4,PROBAV1000QA4,HLS5,PROBAV1000FAPAR5,PROBAV1000STD5,PROBAV1000QA5,HLS6,PROBAV1000FAPAR6,PROBAV1000STD6,PROBAV1000QA6,HLS7,PROBAV1000FAPAR7,PROBAV1000STD7,PROBAV1000QA7,HLS8,PROBAV1000FAPAR8,PROBAV1000STD8,PROBAV1000QA8,HLS9,PROBAV1000FAPAR9,PROBAV1000STD9,PROBAV1000QA9,HLS10,PROBAV1000FAPAR10,PROBAV1000STD10,PROBAV1000QA10,HLS11,PROBAV1000FAPAR11,PROBAV1000STD11,PROBAV1000QA11,HLS12,PROBAV1000FAPAR12,PROBAV1000STD12,PROBAV1000QA12,HLS13,PROBAV1000FAPAR13,PROBAV1000STD13,PROBAV1000QA13,HLS14,PROBAV1000FAPAR14,PROBAV1000STD14,PROBAV1000QA14,HLS15,PROBAV1000FAPAR15,PROBAV1000STD15,PROBAV1000QA15,HLS16,PROBAV1000FAPAR16,PROBAV1000STD16,PROBAV1000QA16,HLS17,PROBAV1000FAPAR17,PROBAV1000STD17,PROBAV1000QA17,HLS18,PROBAV1000FAPAR18,PROBAV1000STD18,PROBAV1000QA18,HLS19,PROBAV1000FAPAR19,PROBAV1000STD19,PROBAV1000QA19,HLS20,PROBAV1000FAPAR20,PROBAV1000STD20,PROBAV1000QA20,HLS21,PROBAV1000FAPAR21,PROBAV1000STD21,PROBAV1000QA21,HLS22,PROBAV1000FAPAR22,PROBAV1000STD22,PROBAV1000QA22,HLS23,PROBAV1000FAPAR23,PROBAV1000STD23,PROBAV1000QA23,HLS24,PROBAV1000FAPAR24,PROBAV1000STD24,PROBAV1000QA24,HLS25,PROBAV1000FAPAR25,PROBAV1000STD25,PROBAV1000QA25,HLS26,PROBAV1000FAPAR26,PROBAV1000STD26,PROBAV1000QA26,HLS27,PROBAV1000FAPAR27,PROBAV1000STD27,PROBAV1000QA27,HLS28,PROBAV1000FAPAR28,PROBAV1000STD28,PROBAV1000QA28,HLS29,PROBAV1000FAPAR29,PROBAV1000STD29,PROBAV1000QA29,HLS30,PROBAV1000FAPAR30,PROBAV1000STD30,PROBAV1000QA30,HLS31,PROBAV1000FAPAR31,PROBAV1000STD31,PROBAV1000QA31,HLS32,PROBAV1000FAPAR32,PROBAV1000STD32,PROBAV1000QA32,HLS33,PROBAV1000FAPAR33,PROBAV1000STD33,PROBAV1000QA33,HLS34,PROBAV1000FAPAR34,PROBAV1000STD34,PROBAV1000QA34,HLS35,PROBAV1000FAPAR35,PROBAV1000STD35,PROBAV1000QA35
10,2014,283,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,0.7818292791863259,-1,1.02,1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,0.8917104071956508,0.684,0.164,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.9480792284011841,-1,1.02,1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,0.8375284894933841,-1,1.02,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,2014,314,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12,2014,344,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13,2015,10,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14,2015,110,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
15,2015,130,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
16,2015,140,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17,2015,161,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,0.8561061520881841,-1,1.02,1,0.8763987846521929,-1,1.02,1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,0.8551696547288068,0.732,0.112,1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,0.857775839273768,0.908,0.056,1,0.8973627686500549,0.908,0.164,1,0.9014186968276107,0.912,0.052,1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,0.8340890024389539,0.66,0.076,1,0.8845378811095755,0.812,0.092,1,-1,-1,-1,-1,0.9216194152832031,-1,1.02,1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
18,2015,171,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19,2015,191,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20,2015,222,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,0.883172821913548,-1,1.02,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,0.7651704398120059,-1,1.02,1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,0.8972029638077531,0.896,0.056,1,0.9182704428733863,-1,1.02,1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,0.8754679560661316,-1,1.02,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21,2015,253,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,0.8680933966222756,-1,1.02,1,-1.0,-1,-1.0,-1,0.9137190167099384,-1,1.02,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,0.9473689198493958,0.82,0.06,1,-1.0,-1.0,-1.0,-1,0.8782438825210327,-1,1.02,1,0.8679307623955103,0.804,0.056,1,-1.0,-1.0,-1.0,-1,0.8487326327362671,-1,1.02,1,0.8940942883491516,-1,1.02,1,0.9407501816749573,0.92,0.044,1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,0.8022646108284373,-1,1.02,1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,0.8700038177039235,-1,1.02,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,2015,273,0.8634843661867339,-1,1.02,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,0.7907844097237241,-1,1.02,1,-1.0,-1,-1.0,-1,0.9288344979286194,-1,1.02,1,-1.0,-1,-1.0,-1,0.7700762350340279,-1,1.02,1,0.9507425427436829,0.716,0.116,1,0.8852089211648825,0.688,0.08,1,0.883601154306252,-1,1.02,1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,0.9292073174690945,0.812,0.112,1,0.9437057375907898,0.896,0.092,1,0.9413155317306519,0.876,0.072,1,-1.0,-1.0,-1.0,-1,0.8986915652387835,0.584,0.08,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,0.9059861778038476,0.632,0.076,1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.9503086805343628,-1,1.02,1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,2015,334,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
24,2016,20,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25,2016,51,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26,2016,80,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,0.7533793192485283,-1,1.02,1,0.7962907552719116,-1,1.02,1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,0.7318827521284016,0.264,0.04,1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,0.8135647167052541,0.328,0.064,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,0.859157447157235,0.456,0.068,1,0.8827984401785661,0.46,0.08,1,0.7851036930189385,0.428,0.084,1,0.7947810121944973,0.348,0.06,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,0.7577807307243347,-1,1.02,1,0.7886565486932623,0.456,0.064,1,0.8578708704813482,0.492,0.084,1,-1,-1,-1,-1,0.8393702079803486,-1,1.02,1,-1,-1,-1,-1,0.5966294461823239,-1,1.02,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
27,2016,101,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28,2016,111,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,0.7505629717524072,-1,1.02,1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,0.7535019623381751,0.336,0.04,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,0.8475882298314189,0.52,0.104,1,0.7432023176883065,0.452,0.072,1,-1.0,-1.0,-1.0,-1,0.6931558280439071,-1,1.02,1,-1.0,-1,-1.0,-1,0.7289062142372131,-1,1.02,1,-1.0,-1.0,-1.0,-1,0.822478901191784,0.54,0.048,1,-1,-1,-1,-1,0.7806956746748516,-1,1.02,1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
29,2016,131,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30,2016,141,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,0.8635134100914001,0.532,0.196,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,0.8788305051828537,0.664,0.168,1,-1.0,-1.0,-1.0,-1,0.8123520612716675,0.588,0.124,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,0.8573437333106995,0.636,0.096,1,-1,-1,-1,-1,0.8432841253251278,-1,1.02,1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
