,year,doy,HLS1,PROBAV1000FAPAR1,PROBAV1000STD1,PROBAV1000QA1,HLS2,PROBAV1000FAPAR2,PROBAV1000STD2,PROBAV1000QA2,HLS3,PROBAV1000FAPAR3,PROBAV1000STD3,PROBAV1000QA3,HLS4,PROBAV1000FAPAR4,PROBAV1000STD4,PROBAV1000QA4,HLS5,PROBAV1000FAPAR5,PROBAV1000STD5,PROBAV1000QA5,HLS6,PROBAV1000FAPAR6,PROBAV1000STD6,PROBAV1000QA6,HLS7,PROBAV1000FAPAR7,PROBAV1000STD7,PROBAV1000QA7,HLS8,PROBAV1000FAPAR8,PROBAV1000STD8,PROBAV1000QA8,HLS9,PROBAV1000FAPAR9,PROBAV1000STD9,PROBAV1000QA9,HLS10,PROBAV1000FAPAR10,PROBAV1000STD10,PROBAV1000QA10,HLS11,PROBAV1000FAPAR11,PROBAV1000STD11,PROBAV1000QA11,HLS12,PROBAV1000FAPAR12,PROBAV1000STD12,PROBAV1000QA12,HLS13,PROBAV1000FAPAR13,PROBAV1000STD13,PROBAV1000QA13,HLS14,PROBAV1000FAPAR14,PROBAV1000STD14,PROBAV1000QA14,HLS15,PROBAV1000FAPAR15,PROBAV1000STD15,PROBAV1000QA15,HLS16,PROBAV1000FAPAR16,PROBAV1000STD16,PROBAV1000QA16,HLS17,PROBAV1000FAPAR17,PROBAV1000STD17,PROBAV1000QA17,HLS18,PROBAV1000FAPAR18,PROBAV1000STD18,PROBAV1000QA18,HLS19,PROBAV1000FAPAR19,PROBAV1000STD19,PROBAV1000QA19,HLS20,PROBAV1000FAPAR20,PROBAV1000STD20,PROBAV1000QA20
73,2019,120,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1
74,2019,171,-1.0,-1,-1.0,-1,0.8249127864837646,0.924,0.14,1,0.7058764696121216,-1,1.02,1,0.8284448385238647,-1,1.02,1,0.5033249877721035,-1,1.02,1,0.9177848696708679,0.9,0.068,1,-1.0,-1,-1.0,-1,0.8671509623527527,-1,1.02,1,-1.0,-1.0,-1.0,-1,0.9053120407827047,0.888,0.116,1,0.8959694067245634,0.912,0.044,1,0.8856163946341495,-1,1.02,1,-1.0,-1,-1.0,-1,0.7926818965911278,-1,1.02,1,0.8371337911603567,0.912,0.036,1,0.7336831866520379,-1,1.02,1,-1.0,-1,-1.0,-1,0.8265957850582746,-1,1.02,1,0.7937820714535971,-1,1.02,1,-1.0,-1,-1.0,-1
75,2019,181,0.7074853777885437,-1,1.02,1,0.8561874620726543,0.92,0.048,1,0.7631337642669678,-1,1.02,1,0.875504195690155,-1,1.02,1,0.6140859666392295,-1,1.02,1,0.9454541206359863,0.92,0.04,1,-1.0,-1,-1.0,-1,0.8971704765787265,-1,1.02,1,0.7185016675976109,0.796,0.08,1,0.9240457262007558,0.9,0.092,1,0.9152764445308395,0.904,0.044,1,0.9201182201504707,-1,1.02,1,0.6581922460892254,-1,1.02,1,0.8306823349351367,-1,1.02,1,0.8808714435230963,0.904,0.036,1,0.7740518408162254,-1,1.02,1,-1.0,-1,-1.0,-1,0.8718013198552083,-1,1.02,1,0.8436749656799392,-1,1.02,1,-1.0,-1,-1.0,-1
76,2019,201,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1
77,2019,222,-1.0,-1,-1.0,-1,0.8496770262718201,0.896,0.068,1,0.7602424673319713,-1,1.02,1,0.8488757519299174,-1,1.02,1,-1.0,-1,-1.0,-1,0.9316675580781082,0.9,0.028,1,0.7769386428148086,-1,1.02,1,0.8833619673263851,-1,1.02,1,0.8783051378914876,0.876,0.044,1,0.9020041454659433,0.908,0.028,1,0.8908456740120949,0.904,0.044,1,0.9067898960594012,-1,1.02,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,0.8728514105329616,0.896,0.028,1,0.7864670234140504,-1,1.02,1,-1.0,-1,-1.0,-1,0.8080528618729844,-1,1.02,1,0.8454879031979979,-1,1.02,1,0.7242375007089303,-1,1.02,1
78,2019,232,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1
79,2019,253,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1
80,2019,263,0.7331202030181885,-1,1.02,1,0.8223284557828763,0.768,0.06,1,0.7123206056539284,-1,1.02,1,0.8244574666023254,-1,1.02,1,0.6663800049905403,-1,1.02,1,0.9331711530685425,0.856,0.056,1,0.7600868198307459,-1,1.02,1,0.8688816583802548,-1,1.02,1,0.8099877834320068,0.788,0.056,1,0.9053107500076294,0.884,0.036,1,0.8968847116519665,0.868,0.048,1,0.9021164172005897,-1,1.02,1,0.7400645613670349,-1,1.02,1,0.7826141715049744,-1,1.02,1,0.8492991924285889,0.88,0.04,1,0.7687746252993057,-1,1.02,1,0.7523743510246277,-1,1.02,1,0.8127237558364868,-1,1.02,1,0.8140146732330322,-1,1.02,1,0.7050035281905106,-1,1.02,1
81,2019,293,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1
82,2019,314,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1
83,2019,344,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1
84,2020,10,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1
85,2020,41,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1
86,2020,80,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1
87,2020,121,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1
88,2016,121,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,0.3520637039019137,0.26,0.132,1,-1.0,-1.0,-1.0,-1,0.5371449738740921,-1,1.02,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1
89,2016,254,0.7800289988517761,-1,1.02,1,0.8404873013496399,0.836,0.084,1,0.7272365689277649,-1,1.02,1,0.8211472034454346,-1,1.02,1,0.711544930934906,-1,1.02,1,0.9351552724838257,0.88,0.052,1,0.7452279329299927,-1,1.02,1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,0.891493022441864,0.932,0.052,1,0.8993844186164894,-1,1.02,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,0.8411216656461482,0.928,0.04,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1
90,2016,274,0.7560296058654785,-1,1.02,1,0.845371810379874,0.736,0.068,1,0.734582121604688,-1,1.02,1,0.8277593851089478,-1,1.02,1,0.6064632534980774,-1,1.02,1,0.9438062906265259,0.816,0.064,1,0.7579075454531612,-1,1.02,1,0.8983635902404785,-1,1.02,1,0.7965429425239563,0.716,0.084,1,0.9365366101264954,0.884,0.056,3,0.8954098224639893,0.86,0.1,1,0.8782274111041001,-1,1.02,1,0.6662075097155485,-1,1.02,1,0.8154515352448807,-1,1.02,1,0.8660127520561218,0.876,0.072,1,-1.0,-1,-1.0,-1,0.6758226156234741,-1,1.02,1,0.842714786529541,-1,1.02,1,0.8226549029350281,-1,1.02,1,0.6873317382165364,-1,1.02,1
91,2016,294,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,0.752094566822052,-1,1.02,1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,0.8353372812271118,-1,1.02,1,-1.0,-1.0,-1.0,-1,0.889435350894928,0.732,0.164,1,0.8247339302683111,0.708,0.152,1,0.848219633102417,-1,1.02,1,-1.0,-1,-1.0,-1,0.7237802158141958,-1,1.02,1,0.7753512915334577,0.704,0.168,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,0.7612770795822144,-1,1.02,1,0.7229622003480132,-1,1.02,1,-1.0,-1,-1.0,-1
92,2017,171,-1.0,-1,-1.0,-1,0.7874649167060852,0.88,0.076,1,0.6809999942779541,-1,1.02,1,0.7863960266113281,-1,1.02,1,-1.0,-1,-1.0,-1,0.9141979217529297,0.912,0.064,1,-1.0,-1,-1.0,-1,0.8494248390197754,-1,1.02,1,-1.0,-1.0,-1.0,-1,0.9092426896095276,0.932,0.016,1,-1.0,-1.0,-1.0,-1,0.8685364723205566,-1,1.02,1,-1.0,-1,-1.0,-1,0.7961666951038567,-1,1.02,1,0.8085354480462749,0.94,0.052,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,0.8031431048804399,-1,1.02,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1
93,2017,273,0.6461795568466187,-1,1.02,1,0.7974906427226043,0.64,0.076,1,0.6650975291283887,-1,1.02,1,0.7790276408195496,-1,1.02,1,0.5329958520094364,-1,1.02,1,0.9151155948638916,0.768,0.072,1,0.7368357070277619,-1,1.02,1,0.8419433209696426,-1,1.02,1,0.711924062573851,0.632,0.08,1,0.8889619555248289,0.82,0.072,1,0.8535844683647156,0.78,0.072,1,0.8790391683578491,-1,1.02,1,0.6556432680907913,-1,1.02,1,0.7489068680282297,-1,1.02,1,0.8342623114585876,0.768,0.116,1,0.7565501382932287,-1,1.02,1,-1.0,-1,-1.0,-1,0.7753779292106628,-1,1.02,1,0.79526686668396,-1,1.02,1,0.7244286597991476,-1,1.02,1
94,2018,100,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,0.3921206673157626,0.288,0.04,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,0.36275800173075834,0.308,0.04,3,-1.0,-1.0,-1.0,-1,0.5065632497473639,-1,1.02,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1
95,2018,120,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1
96,2018,130,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,0.4282119774392673,0.356,0.184,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,0.41457656025886536,0.4,0.224,1,-1.0,-1.0,-1.0,-1,0.5399311172718905,-1,1.02,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1
97,2018,140,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,0.6743921843068353,0.588,0.22,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,0.7272974252700806,0.728,0.204,1,0.7150059342384338,0.652,0.204,1,0.7023735046386719,-1,1.02,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1
98,2018,171,0.574481590182546,-1,1.02,1,0.7987935557741249,0.86,0.076,1,0.6798795063345384,-1,1.02,1,0.8255308270454407,-1,1.02,1,-1.0,-1,-1.0,-1,0.9194545149803162,0.892,0.06,1,-1.0,-1,-1.0,-1,0.8777287006378174,-1,1.02,1,-1.0,-1.0,-1.0,-1,0.9254390001296997,0.92,0.056,1,0.8928754925727844,0.908,0.048,1,0.8932043313980103,-1,1.02,1,-1.0,-1,-1.0,-1,0.7891615970161161,-1,1.02,1,0.8317100445382235,0.908,0.056,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,0.8169840343904738,-1,1.02,1,0.7754234615071066,-1,1.02,1,-1.0,-1,-1.0,-1
99,2018,181,-1.0,-1,-1.0,-1,0.7292428612709045,0.876,0.052,1,0.6702837347984314,-1,1.02,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,0.7974210381507874,0.908,0.044,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,0.665582001209259,0.848,0.064,1,0.7936164736747742,0.936,0.052,1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,0.5737443232507966,-1,1.02,1,0.7192862629890442,-1,1.02,1,0.7421218789006527,0.916,0.056,1,-1.0,-1,-1.0,-1,0.5744850869689669,-1,1.02,1,0.7302170395851135,-1,1.02,1,0.7097839975151522,-1,1.02,1,-1.0,-1,-1.0,-1
100,2018,191,0.7522660702218907,-1,1.02,1,0.814566554474126,0.924,0.052,1,0.7220589518547058,-1,1.02,1,0.8332750797271729,-1,1.02,1,-1.0,-1,-1.0,-1,0.9231225848197937,0.92,0.028,1,0.7884393930435181,-1,1.02,1,0.8717029094696045,-1,1.02,1,0.7508589786114951,0.892,0.06,1,0.8905560374259949,0.928,0.032,1,0.882147490978241,0.94,0.056,1,0.8902124762535095,-1,1.02,1,0.6524784229031357,-1,1.02,1,0.7882342338562012,-1,1.02,1,0.8323260578332418,0.9,0.044,1,-1.0,-1,-1.0,-1,0.6670173774358674,-1,1.02,1,0.8129150867462158,-1,1.02,1,0.7914991955745396,-1,1.02,1,-1.0,-1,-1.0,-1
101,2018,191,0.7985346913337708,-1,1.02,1,0.8473206162452698,0.924,0.052,1,0.750534176826477,-1,1.02,1,0.863168478012085,-1,1.02,1,0.6542096541270915,-1,1.02,1,0.9463970065116882,0.92,0.028,1,0.8153302669525146,-1,1.02,1,0.9051098227500916,-1,1.02,1,0.8024804773442263,0.892,0.06,1,0.9316896200180054,0.928,0.032,1,0.9147347807884216,0.94,0.056,1,0.9224230878207148,-1,1.02,1,0.7237105932658124,-1,1.02,1,0.8338873386383057,-1,1.02,1,0.8796504485408702,0.9,0.044,1,0.7587326735698531,-1,1.02,1,0.7583552264961703,-1,1.02,1,0.8741649985313416,-1,1.02,1,0.8344008949002609,-1,1.02,1,0.6356864890121684,-1,1.02,1
102,2018,201,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1
103,2018,253,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,0.8576028943061829,-1,1.02,1,0.749416794844955,-1,1.02,1,0.9454377293586731,0.828,0.072,1,-1.0,-1,-1.0,-1,0.8876999475685834,-1,1.02,1,-1.0,-1.0,-1.0,-1,0.9344357848167419,0.924,0.04,1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,0.7406275223712532,-1,1.02,1
104,2018,273,0.6713831648673513,-1,1.02,1,0.827675506913016,0.68,0.08,1,0.7300971848502595,-1,1.02,1,0.8424993753433228,-1,1.02,1,0.6124428619811141,-1,1.02,1,0.9405151009559631,0.768,0.176,1,0.782124948062171,-1,1.02,1,0.8959367871284485,-1,1.02,1,0.7612597154719489,0.704,0.196,1,0.9264873530791731,0.824,0.212,1,0.9196973305030409,0.78,0.16,1,0.9206178824664378,-1,1.02,1,0.6844403767132163,-1,1.02,1,0.7985580420405994,-1,1.02,1,0.8639623038692225,0.784,0.212,1,0.7547954764272192,-1,1.02,1,0.7122457658716024,-1,1.02,1,0.8473854660987854,-1,1.02,1,0.8244089290426282,-1,1.02,1,0.6774488011641162,-1,1.02,1
105,2018,283,0.6553369590416817,-1,1.02,1,0.8299263119697571,0.604,0.084,1,0.7208102941513062,-1,1.02,1,0.8126333355903625,-1,1.02,1,0.6156488474143955,-1,1.02,1,0.9273263812065125,0.692,0.168,1,0.7741715312004089,-1,1.02,1,0.8712204694747925,-1,1.02,1,0.7513928413391113,0.628,0.204,1,0.9205843210220337,0.736,0.2,1,0.9073830842971802,0.692,0.18,1,0.8906778447634104,-1,1.02,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1
106,2018,283,-1.0,-1,-1.0,-1,0.7994202375411987,0.604,0.084,1,0.6783233779647546,-1,1.02,1,0.7847929000854492,-1,1.02,1,0.6130878185403759,-1,1.02,1,0.9063792824745178,0.692,0.168,1,0.7333688527593715,-1,1.02,1,0.8455548882484436,-1,1.02,1,0.7394558205980385,0.628,0.204,1,0.8842382431030273,0.736,0.2,1,0.8801090121269226,0.692,0.18,1,0.8681818012680326,-1,1.02,1,-1.0,-1,-1.0,-1,0.7482284656886397,-1,1.02,1,0.8108693501611952,0.712,0.212,1,0.7019819518175031,-1,1.02,1,0.6397514893063183,-1,1.02,1,0.7644622921943665,-1,1.02,1,0.7717336260626468,-1,1.02,1,-1.0,-1,-1.0,-1
107,2018,334,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,0.5920719623272055,0.372,0.26,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,0.5660109519958496,0.36,0.272,1,0.5470535663401552,0.348,0.232,1,0.7073143720626831,-1,1.02,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1
108,2018,354,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,0.7154255664994564,0.308,0.168,3,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,0.6419603824615479,0.312,0.148,3,0.6182904192085924,0.316,0.12,3,0.7592783006174224,-1,1.02,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1
109,2019,130,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,0.43250608143254454,0.392,0.224,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,0.408743292093277,0.472,0.212,1,0.4181477702383337,0.404,0.2,1,0.5914856995246849,-1,1.02,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1,0.3235840181611022,-1,1.02,1,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,-1
