,year,doy,FAPAR,FAPARstd
121,2017,140,0.527,0.108
122,2017,151,0.61,0.112
123,2017,161,0.691,0.083
124,2017,171,0.748,0.067
125,2017,181,0.76,0.04
126,2017,191,0.77,0.036
127,2017,201,0.802,0.053
128,2017,212,0.825,0.112
129,2017,222,0.813,0.144
130,2017,232,0.766,0.123
131,2017,243,0.665,0.131
132,2017,253,0.579,0.093
133,2017,263,0.519,0.075
134,2017,273,0.446,0.118
135,2017,283,0.393,0.153
136,2017,293,0.361,0.185
137,2017,304,0.338,0.207
138,2017,314,0.274,0.244
139,2017,324,0.245,0.273
140,2017,334,,
141,2017,344,,
142,2017,354,,
143,2017,365,,
144,2018,10,,
145,2018,20,,
146,2018,31,,
147,2018,41,,
148,2018,51,,
149,2018,59,,
150,2018,69,0.24533333333333335,0.19333333333333333
151,2018,79,0.253,0.187
152,2018,90,0.28,0.192
153,2018,100,0.313,0.167
154,2018,110,0.333,0.15
155,2018,120,0.361,0.124
156,2018,130,0.405,0.136
157,2018,140,0.48,0.111
158,2018,151,0.565,0.119
159,2018,161,0.631,0.115
160,2018,171,0.689,0.114
161,2018,181,0.727,0.093
162,2018,191,0.751,0.091
163,2018,201,0.757,0.088
164,2018,212,0.731,0.121
165,2018,222,0.683,0.106
166,2018,232,0.627,0.106
167,2018,243,0.589,0.119
168,2018,253,0.564,0.118
169,2018,263,0.541,0.072
170,2018,273,0.495,0.053
171,2018,283,0.409,0.124
172,2018,293,0.365,0.168
173,2018,304,0.337,0.197
174,2018,314,0.321,0.212
175,2018,324,0.225,0.293
176,2018,334,0.223,0.28
177,2018,344,,
178,2018,354,,
179,2018,365,,
180,2019,10,,
181,2019,20,,
182,2019,31,,
183,2019,41,,
184,2019,51,0.256,0.128
185,2019,59,0.257,0.197
186,2019,69,0.287,0.167
187,2019,79,0.299,0.156
188,2019,90,0.319,0.136
189,2019,100,0.352,0.107
190,2019,110,0.398,0.068
191,2019,120,0.459,0.064
192,2019,130,0.481,0.102
193,2019,140,0.564,0.113
194,2019,151,0.67,0.106
195,2019,161,0.739,0.056
196,2019,171,0.751,0.045
197,2019,181,0.763,0.057
198,2019,191,0.758,0.058
199,2019,201,0.751,0.069
200,2019,212,0.736,0.07
201,2019,222,0.711,0.073
202,2019,232,0.6813333333333333,0.088
203,2019,243,0.597,0.091
204,2019,253,0.551,0.075
205,2019,263,0.483,0.116
206,2019,273,0.411,0.156
207,2019,283,0.363,0.201
208,2019,293,0.333,0.229
209,2019,304,0.277,0.243
210,2019,314,0.233,0.272
211,2019,324,0.229,0.278
212,2019,334,,
213,2019,344,,
214,2019,354,,
215,2019,365,,
216,2020,10,,
217,2020,20,,
218,2020,31,,
219,2020,41,,
220,2020,51,,
221,2020,60,,
222,2020,70,0.245,0.179
223,2020,80,0.279,0.175
224,2020,91,0.292,0.162
225,2020,101,0.306,0.148
226,2020,111,0.328,0.127
227,2020,121,0.37,0.098
