,year,doy,FAPAR,FAPARstd
0,2014,10,0.4128,0.08742857142857142
1,2014,20,0.4436363636363636,0.08
2,2014,31,0.44,0.0815
3,2014,41,0.43668965517241376,0.08110344827586206
4,2014,51,0.4068,0.07013333333333334
5,2014,59,0.4086,0.0777
6,2014,69,0.36625,0.07691666666666667
7,2014,79,0.2967692307692308,0.07407692307692308
8,2014,90,0.26264150943396225,0.06332075471698113
9,2014,100,0.2502641509433962,0.05939622641509434
10,2014,110,0.25839999999999996,0.08835555555555555
11,2014,120,0.28326315789473683,0.124
12,2014,130,0.3327058823529412,0.128
13,2014,140,0.39039999999999997,0.1232
14,2014,151,0.49,0.114
15,2014,161,0.532,0.172
16,2014,171,,
17,2014,181,0.892,0.18
18,2014,191,0.916,0.168
19,2014,201,,
20,2014,212,0.893,0.173
21,2014,222,,
22,2014,232,,
23,2014,243,,
24,2014,253,,
25,2014,263,0.94,0.176
26,2014,273,,
27,2014,283,0.6184,0.16240000000000002
28,2014,293,0.5576,0.16453333333333334
29,2014,304,0.4197142857142857,0.156
30,2014,314,0.37860000000000005,0.1514
31,2014,324,0.34681481481481485,0.14785185185185185
32,2014,334,0.3183448275862069,0.14082758620689653
33,2014,344,0.32742857142857146,0.10914285714285714
34,2014,354,0.3685283018867925,0.056754716981132075
35,2014,365,0.38611320754716977,0.057962264150943396
36,2015,10,0.40062745098039215,0.07466666666666667
37,2015,20,0.4407,0.0668
38,2015,31,0.446,0.06536842105263158
39,2015,41,0.4345263157894737,0.068
40,2015,51,0.4157837837837838,0.06702702702702704
41,2015,59,0.36318181818181816,0.06654545454545455
42,2015,69,0.3117692307692308,0.07046153846153846
43,2015,79,0.29307692307692307,0.06253846153846154
44,2015,90,0.2639245283018868,0.056905660377358495
45,2015,100,0.26732075471698113,0.05237735849056604
46,2015,110,0.28546153846153843,0.08438461538461539
47,2015,120,0.32,0.124
48,2015,130,0.372,0.1108
49,2015,140,0.5125714285714286,0.12285714285714286
50,2015,151,0.522,0.112
51,2015,161,0.552,0.125
52,2015,171,0.572,0.134
53,2015,181,0.616,0.148
54,2015,191,0.632,0.136
55,2015,201,,
56,2015,212,,
57,2015,222,0.92,0.176
58,2015,232,,
59,2015,243,0.86,0.18
60,2015,253,,
61,2015,263,0.656,0.154
62,2015,273,0.592,0.15733333333333335
63,2015,283,0.5945,0.161
64,2015,293,0.517,0.12975
65,2015,304,0.4482926829268293,0.1351219512195122
66,2015,314,0.39909433962264146,0.0920754716981132
67,2015,324,0.3834716981132075,0.0550188679245283
68,2015,334,0.37056603773584906,0.054943396226415094
69,2015,344,0.36181132075471695,0.056150943396226415
70,2015,354,0.3538867924528302,0.060679245283018865
71,2015,365,0.3612830188679245,0.0680754716981132
72,2016,10,0.35622641509433967,0.0640754716981132
73,2016,20,0.3459622641509434,0.06528301886792452
74,2016,31,0.33916981132075474,0.06369811320754716
75,2016,41,0.32852830188679244,0.06958490566037735
76,2016,51,0.3243018867924528,0.06875471698113207
77,2016,60,0.32422641509433964,0.06913207547169811
78,2016,70,0.3154716981132075,0.06732075471698112
79,2016,80,0.30762264150943397,0.06664150943396227
80,2016,91,0.30045283018867924,0.06339622641509433
81,2016,101,0.29252830188679246,0.06362264150943396
82,2016,111,0.28904,0.08776
83,2016,121,0.3290588235294118,0.1096470588235294
84,2016,131,0.3828888888888889,0.11777777777777777
85,2016,141,0.4246666666666667,0.1
86,2016,152,0.54,0.1152
87,2016,162,0.6346666666666666,0.15866666666666665
88,2016,172,0.604,0.14
89,2016,182,0.912,0.184
90,2016,192,0.908,0.172
91,2016,202,0.8346666666666667,0.17466666666666666
92,2016,213,,
93,2016,223,0.9066666666666666,0.17733333333333334
94,2016,233,0.918,0.178
95,2016,244,,
96,2016,254,0.928,0.164
97,2016,264,0.92,0.184
98,2016,274,,
99,2016,284,,
100,2016,294,0.5666666666666667,0.132
101,2016,305,0.5056666666666667,0.152
102,2016,315,0.4255813953488372,0.12613953488372093
103,2016,325,0.35942857142857143,0.08489795918367346
104,2016,335,0.35934883720930233,0.11469767441860465
105,2016,345,0.29777777777777775,0.14933333333333335
106,2016,355,,
107,2016,366,,
108,2017,10,,
109,2017,20,0.42,0.088
110,2017,31,0.4248571428571428,0.10914285714285714
111,2017,41,0.32553846153846155,0.07892307692307692
112,2017,51,0.336,0.04988679245283018
113,2017,59,0.33690566037735853,0.04520754716981132
114,2017,69,0.3286792452830189,0.049132075471698115
115,2017,79,0.32218867924528305,0.05290566037735849
116,2017,90,0.3113207547169811,0.06641509433962264
117,2017,100,0.32512,0.09384
118,2017,110,0.34972972972972977,0.11751351351351351
119,2017,120,0.3563636363636364,0.11418181818181819
120,2017,130,0.48615384615384616,0.14092307692307693
121,2017,140,0.5008,0.10640000000000001
122,2017,151,0.59,0.105
123,2017,161,0.548,0.086
124,2017,171,0.602,0.126
125,2017,181,0.8608,0.1784
126,2017,191,,
127,2017,201,,
128,2017,212,,
129,2017,222,,
130,2017,232,0.92,0.18
131,2017,243,0.908,0.184
132,2017,253,0.888,0.176
133,2017,263,,
134,2017,273,0.7015,0.16
135,2017,283,0.6435555555555555,0.13111111111111112
136,2017,293,0.5554285714285715,0.11828571428571429
137,2017,304,0.49760000000000004,0.1352
138,2017,314,0.45109090909090904,0.11854545454545455
139,2017,324,0.3761818181818182,0.13090909090909092
140,2017,334,0.3327058823529412,0.1343529411764706
141,2017,344,0.4293333333333333,0.09733333333333333
142,2017,354,,
143,2017,365,,
144,2018,10,,
145,2018,20,0.32,0.028
146,2018,31,0.296,0.009333333333333334
147,2018,41,0.302,0.072
148,2018,51,0.36272727272727273,0.12018181818181818
149,2018,59,0.31657142857142856,0.08662857142857143
150,2018,69,0.2889166666666667,0.07141666666666667
151,2018,79,0.28407547169811326,0.070188679245283
152,2018,90,0.25576,0.08608
153,2018,100,0.2506,0.0952
154,2018,110,0.2762352941176471,0.09129411764705883
155,2018,120,0.278,0.11
156,2018,130,0.351,0.119
157,2018,140,0.45466666666666666,0.1
158,2018,151,,
159,2018,161,,
160,2018,171,,
161,2018,181,0.904,0.172
162,2018,191,0.908,0.176
163,2018,201,0.908,0.176
164,2018,212,,
165,2018,222,0.914,0.172
166,2018,232,0.9182857142857144,0.16914285714285715
167,2018,243,0.9,0.18133333333333335
168,2018,253,0.752,0.164
169,2018,263,0.716,0.176
170,2018,273,0.696,0.144
171,2018,283,0.76,0.156
172,2018,293,0.588,0.1
173,2018,304,0.486,0.112
174,2018,314,0.479,0.145
175,2018,324,0.372,0.122
176,2018,334,0.38057142857142856,0.1217142857142857
177,2018,344,0.294,0.113
178,2018,354,0.229,0.126
179,2018,365,,
180,2019,10,,
181,2019,20,,
182,2019,31,,
183,2019,41,0.316,0.121
184,2019,51,0.3328,0.12919999999999998
185,2019,59,0.3341818181818182,0.108
186,2019,69,0.3311111111111111,0.10651851851851851
187,2019,79,0.3435471698113208,0.08083018867924528
188,2019,90,0.3109433962264151,0.0661132075471698
189,2019,100,0.25253333333333333,0.12746666666666667
190,2019,110,0.282,0.1308
191,2019,120,0.2784,0.116
192,2019,130,0.33,0.122
193,2019,140,0.412,0.12
194,2019,151,0.5,0.13066666666666665
195,2019,161,0.7746666666666666,0.16266666666666665
196,2019,171,0.914,0.156
197,2019,181,0.918,0.172
198,2019,191,0.92,0.176
199,2019,201,0.892,0.156
200,2019,212,0.864,0.176
201,2019,222,0.88,0.176
202,2019,232,,
203,2019,243,0.852,0.184
204,2019,253,0.816,0.18
205,2019,263,0.764,0.152
206,2019,273,0.86,0.1737142857142857
207,2019,283,0.816,0.171
208,2019,293,0.696,0.16319999999999998
209,2019,304,0.52,0.16
210,2019,314,0.4906666666666667,0.16044444444444445
211,2019,324,,
212,2019,334,,
213,2019,344,,
214,2019,354,,
215,2019,365,,
216,2020,10,,
217,2020,20,0.17,0.108
218,2020,31,0.4,0.112
219,2020,41,0.3496,0.08
220,2020,51,0.3677241379310345,0.0813793103448276
221,2020,60,0.3531320754716981,0.08166037735849056
222,2020,70,0.36166037735849055,0.06437735849056604
223,2020,80,0.3507169811320755,0.05833962264150944
224,2020,91,0.33033962264150946,0.06422641509433963
225,2020,101,0.296,0.12419047619047618
226,2020,111,0.2566666666666667,0.10866666666666668
227,2020,121,0.2926666666666667,0.134
228,2020,131,0.29733333333333334,0.11466666666666667
229,2020,141,0.3813333333333333,0.12133333333333333
230,2020,152,0.4933333333333333,0.12266666666666667
231,2020,162,0.588,0.08
232,2020,172,0.652,0.084
233,2020,182,0.764,0.084
234,2020,192,,
