,year,doy,FAPAR,FAPARstd
0,2012,017,0.3183720930232558,0.0637984496124031
1,2012,025,0.3453781512605042,0.06168067226890757
2,2012,033,0.39804054054054056,0.05871621621621622
3,2012,041,0.37264705882352944,0.06808823529411764
4,2012,049,0.2565806451612903,0.034451612903225806
5,2012,057,0.35792079207920796,0.06594059405940594
6,2012,065,0.3587234042553192,0.06191489361702128
7,2012,073,0.42533333333333334,0.0646
8,2012,081,0.47763313609467456,0.06775147928994084
9,2012,089,0.4992307692307692,0.0691715976331361
10,2012,097,0.32881656804733733,0.05005917159763314
11,2012,105,0.5087573964497042,0.0695266272189349
12,2012,113,0.48727810650887576,0.06781065088757397
13,2012,121,0.5689349112426035,0.0662130177514793
14,2012,129,0.6162721893491124,0.07289940828402366
15,2012,137,0.8361538461538461,0.06798816568047338
16,2012,145,0.8136363636363636,0.03757575757575758
17,2012,153,0.8713333333333334,0.044000000000000004
18,2012,161,0.8543137254901961,0.05045751633986928
19,2012,169,0.8710204081632654,0.03809523809523809
20,2012,177,0.8553488372093024,0.04139534883720931
21,2012,185,0.8505128205128206,0.035213675213675216
22,2012,193,0.879337748344371,0.032317880794701985
23,2012,201,0.8858778625954199,0.026030534351145038
24,2012,209,0.7017054263565892,0.05155038759689923
25,2012,217,0.8411570247933884,0.050413223140495865
26,2012,225,0.7921804511278195,0.06315789473684211
27,2012,233,0.8413636363636364,0.04409090909090909
28,2012,241,0.887239263803681,0.0392638036809816
29,2012,249,0.8818934911242603,0.04437869822485207
30,2012,257,0.8787573964497041,0.05029585798816569
31,2012,265,0.8603550295857989,0.05621301775147929
32,2012,273,0.4185333333333333,0.05173333333333333
33,2012,281,0.603625,0.06375
34,2012,289,0.5358181818181817,0.0656969696969697
35,2012,297,0.46331360946745564,0.06609467455621303
36,2012,305,0.24134751773049648,0.020709219858156026
37,2012,313,0.42426035502958576,0.05106508875739645
38,2012,321,0.46023668639053256,0.04834319526627219
39,2012,329,0.4418343195266272,0.059763313609467454
40,2012,337,0.3286309523809524,0.03595238095238095
41,2012,345,0.4032544378698225,0.04485207100591716
42,2012,353,0.27741496598639453,0.02503401360544218
43,2012,361,0.31510204081632653,0.06714285714285714
44,2013,001,0.36241610738255037,0.05986577181208053
45,2013,009,0.3751700680272109,0.05360544217687074
46,2013,017,0.36024844720496896,0.05
47,2013,025,0.3649342105263158,0.057565789473684216
48,2013,033,0.3722535211267606,0.05704225352112676
49,2013,041,0.28727891156462587,0.052176870748299325
50,2013,049,0.37234782608695655,0.06913043478260869
51,2013,057,0.1384848484848485,0.061515151515151516
52,2013,065,0.33294117647058824,0.0538655462184874
53,2013,073,0.29112244897959183,0.0536734693877551
54,2013,081,0.3208620689655172,0.060689655172413794
55,2013,089,0.3196273291925466,0.060434782608695656
56,2013,097,0.29183098591549295,0.06577464788732394
57,2013,105,0.4641317365269461,0.06760479041916168
58,2013,113,0.49928994082840233,0.06828402366863905
59,2013,121,0.5438461538461539,0.06201183431952662
60,2013,129,0.6998170731707317,0.0698170731707317
61,2013,137,0.737936507936508,0.06436507936507938
62,2013,145,0.8137012987012987,0.0562987012987013
63,2013,153,0.8765853658536585,0.04054878048780488
64,2013,161,0.6233333333333334,0.052592592592592594
65,2013,169,0.8715107913669066,0.035323741007194244
66,2013,177,0.7302816901408451,0.04873239436619718
67,2013,185,0.8321782178217823,0.041782178217821785
68,2013,193,0.8027835051546391,0.05041237113402062
69,2013,201,0.8237168141592921,0.05079646017699115
70,2013,209,0.6846875,0.05604166666666667
71,2013,217,0.8425781250000001,0.043984375
72,2013,225,0.8297916666666667,0.05
73,2013,233,0.8872189349112426,0.035088757396449705
74,2013,241,0.7924742268041237,0.05670103092783506
75,2013,249,0.7643065693430657,0.05153284671532846
76,2013,257,0.8789349112426035,0.04739644970414201
77,2013,265,0.7335502958579881,0.06798816568047338
78,2013,273,0.716508875739645,0.07076923076923076
79,2013,281,0.4207692307692308,0.05940828402366864
80,2013,289,0.4675739644970414,0.060828402366863904
81,2013,297,0.2953416149068323,0.019378881987577642
82,2013,305,0.5066272189349112,0.05733727810650888
83,2013,313,0.4778698224852071,0.053609467455621305
84,2013,321,0.4122485207100592,0.04715976331360947
85,2013,329,0.3595180722891566,0.043373493975903614
86,2013,337,0.43765432098765433,0.05654320987654321
87,2013,345,0.2966887417218543,0.04629139072847682
88,2013,353,0.34659090909090906,0.04856060606060607
89,2013,361,0.28301724137931034,0.05655172413793103
90,2014,001,0.3537179487179487,0.06576923076923077
91,2014,009,0.33142857142857146,0.05089285714285714
92,2014,017,0.37493506493506495,0.050844155844155844
93,2014,025,0.40945945945945944,0.05594594594594595
94,2014,033,0.3458503401360544,0.05551020408163265
95,2014,041,0.33891304347826084,0.0636231884057971
96,2014,049,0.3144360902255639,0.054962406015037595
97,2014,057,0.3043243243243243,0.05666666666666667
98,2014,065,0.3483687943262412,0.06304964539007092
99,2014,073,0.3075524475524476,0.057692307692307696
100,2014,081,0.36028985507246375,0.06260869565217392
101,2014,089,0.3325,0.05625
102,2014,097,0.2825657894736842,0.05802631578947368
103,2014,105,0.40454545454545454,0.06551515151515151
104,2014,113,0.41043010752688175,0.056021505376344094
105,2014,121,0.532130177514793,0.07005917159763314
106,2014,129,0.5096666666666667,0.06353333333333333
107,2014,137,0.6883536585365854,0.06975609756097562
108,2014,145,0.7633125,0.0688125
109,2014,153,0.8740506329113924,0.04322784810126582
110,2014,161,0.8200000000000001,0.057058823529411766
111,2014,169,0.765483870967742,0.04645161290322581
112,2014,177,0.8084444444444445,0.05011111111111111
113,2014,185,0.8608823529411765,0.04176470588235295
114,2014,193,0.7839784946236559,0.049677419354838714
115,2014,201,0.8686713286713287,0.03993006993006993
116,2014,209,0.9117391304347827,0.020144927536231885
117,2014,217,0.7291025641025641,0.046794871794871795
118,2014,225,0.8495270270270271,0.04925675675675675
119,2014,233,0.8777165354330708,0.03606299212598425
120,2014,241,0.8334177215189874,0.04867088607594937
121,2014,249,0.8420138888888888,0.04583333333333333
122,2014,257,0.8121052631578948,0.04572368421052632
123,2014,265,0.8063803680981596,0.058588957055214726
124,2014,273,0.6645238095238095,0.06595238095238096
125,2014,281,0.565944055944056,0.056643356643356645
126,2014,289,0.49240963855421693,0.0605421686746988
127,2014,297,0.4356969696969697,0.05545454545454546
128,2014,305,0.46868263473053895,0.05353293413173653
129,2014,313,0.44964497041420115,0.05414201183431953
130,2014,321,0.4075308641975309,0.05679012345679013
131,2014,329,0.3580263157894737,0.05421052631578948
132,2014,337,0.2660759493670886,0.036139240506329114
133,2014,345,0.24706766917293235,0.041578947368421056
134,2014,353,0.3091666666666667,0.029236111111111112
135,2014,361,0.3230357142857143,0.04970238095238095
136,2015,001,0.28635802469135807,0.05962962962962963
137,2015,009,0.31044444444444447,0.045703703703703705
138,2015,017,0.4085333333333333,0.05886666666666667
139,2015,025,0.3837662337662338,0.05902597402597403
140,2015,033,0.30203703703703705,0.06314814814814815
141,2015,041,0.422520325203252,0.05585365853658536
142,2015,049,0.42275,0.06475
143,2015,057,0.3917054263565891,0.06108527131782946
144,2015,065,0.33739837398373984,0.06715447154471545
145,2015,073,0.36592592592592593,0.06194444444444445
146,2015,081,0.4141732283464567,0.06330708661417324
147,2015,089,0.32171875,0.050625
148,2015,097,0.36454545454545456,0.06090909090909091
149,2015,105,0.43160714285714286,0.06190476190476191
150,2015,113,0.46401869158878506,0.06009345794392523
151,2015,121,0.503491124260355,0.05810650887573965
152,2015,129,0.621830985915493,0.049014084507042255
153,2015,137,0.779526627218935,0.07171597633136095
154,2015,145,0.79432,0.044160000000000005
155,2015,153,0.8612903225806452,0.039354838709677424
156,2015,161,0.8878260869565218,0.03496894409937888
157,2015,169,0.8741176470588234,0.04483660130718954
158,2015,177,0.8431858407079647,0.035309734513274335
159,2015,185,0.84344,0.04088
160,2015,193,0.8350961538461539,0.044423076923076926
161,2015,201,0.6694,0.0634
162,2015,209,0.8643362831858408,0.03
163,2015,217,0.7904878048780488,0.050731707317073174
164,2015,225,0.7891851851851852,0.04881481481481481
165,2015,233,0.8856428571428572,0.03528571428571429
166,2015,241,0.8996449704142012,0.03745562130177515
167,2015,249,0.8231972789115646,0.04673469387755102
168,2015,257,0.8981656804733729,0.03751479289940828
169,2015,265,0.8605325443786983,0.052662721893491124
170,2015,273,0.8151479289940828,0.06668639053254438
171,2015,281,0.7361309523809524,0.06583333333333333
172,2015,289,0.5568047337278107,0.06437869822485207
173,2015,297,0.5540828402366864,0.06579881656804734
174,2015,305,0.450887573964497,0.050236686390532546
175,2015,313,0.45810650887573967,0.05195266272189349
176,2015,321,0.465621301775148,0.050355029585798815
177,2015,329,0.38171597633136095,0.0406508875739645
178,2015,337,0.3321875,0.0315625
179,2015,345,0.30931972789115647,0.03462585034013606
