,year,doy,FAPAR,FAPARstd
0,2000,049,,
1,2000,057,0.4067441860465117,0.0686046511627907
2,2000,065,0.467906976744186,0.07046511627906978
3,2000,073,0.27666666666666667,0.03333333333333333
4,2000,081,0.4627906976744186,0.07395348837209302
5,2000,089,0.4895348837209303,0.07186046511627907
6,2000,097,0.35714285714285715,0.06761904761904762
7,2000,105,0.4627906976744186,0.07651162790697674
8,2000,113,0.4297674418604651,0.07302325581395348
9,2000,121,0.4890697674418605,0.07116279069767442
10,2000,129,0.5111627906976745,0.06744186046511629
11,2000,137,0.5396875,0.06375
12,2000,145,0.5506976744186046,0.07418604651162791
13,2000,153,0.8037142857142857,0.05285714285714286
14,2000,161,0.793125,0.0559375
15,2000,169,0.7974193548387096,0.05
16,2000,177,0.7984615384615384,0.06384615384615386
17,2000,185,0.8304878048780487,0.05439024390243903
18,2000,193,0.793030303030303,0.06909090909090909
19,2000,201,0.8634146341463415,0.04926829268292683
20,2000,209,0.8536666666666666,0.04
21,2000,217,0.852857142857143,0.053142857142857144
22,2000,225,0.6622222222222223,0.05277777777777778
23,2000,233,0.7060975609756097,0.07365853658536586
24,2000,241,0.8626315789473684,0.05842105263157895
25,2000,249,0.8300000000000001,0.06658536585365854
26,2000,257,0.8204651162790698,0.07046511627906978
27,2000,265,0.8078571428571429,0.08095238095238096
28,2000,273,0.763953488372093,0.07209302325581396
29,2000,281,0.6653488372093024,0.07674418604651163
30,2000,289,0.6093023255813954,0.07139534883720931
31,2000,297,0.5606976744186046,0.07209302325581396
32,2000,305,0.5527906976744186,0.07395348837209302
33,2000,313,0.4202777777777778,0.05722222222222222
34,2000,321,0.2532,0.068
35,2000,329,0.38538461538461544,0.075
36,2000,337,0.5093023255813953,0.06232558139534884
37,2000,345,0.41000000000000003,0.047
38,2000,353,0.2621212121212121,0.036060606060606064
39,2000,361,0.45153846153846156,0.04692307692307693
40,2001,001,0.37153846153846154,0.036923076923076927
41,2001,009,,
42,2001,017,0.368,0.06666666666666667
43,2001,025,0.28,0.08285714285714287
44,2001,033,0.15166666666666667,0.05791666666666667
45,2001,041,0.2509523809523809,0.05714285714285715
46,2001,049,0.32416666666666666,0.06166666666666667
47,2001,057,0.22363636363636363,0.06227272727272728
48,2001,065,0.18916666666666668,0.035
49,2001,073,0.28928571428571426,0.06178571428571429
50,2001,081,0.45162790697674415,0.07697674418604651
51,2001,089,0.4344186046511628,0.0686046511627907
52,2001,097,0.48604651162790696,0.06906976744186047
53,2001,105,0.30790697674418605,0.07023255813953488
54,2001,113,0.49883720930232556,0.0686046511627907
55,2001,121,0.5874418604651163,0.07209302325581396
56,2001,129,0.5965116279069768,0.07162790697674419
57,2001,137,0.7972,0.06559999999999999
58,2001,145,0.5855,0.047
59,2001,153,0.6980487804878049,0.08024390243902438
60,2001,161,0.82875,0.062000000000000006
61,2001,185,0.7945000000000001,0.05175
62,2001,193,0.5070588235294118,0.039411764705882354
63,2001,201,0.865952380952381,0.049047619047619055
64,2001,209,0.8495238095238095,0.05476190476190476
65,2001,217,0.8665116279069767,0.04976744186046512
66,2001,225,0.8200000000000001,0.05868421052631579
67,2001,233,0.8186046511627908,0.05581395348837209
68,2001,241,0.8625581395348837,0.05488372093023256
69,2001,249,0.7906976744186046,0.06651162790697675
70,2001,257,0.8502500000000001,0.061500000000000006
71,2001,265,0.7938095238095239,0.08404761904761905
72,2001,273,0.8023809523809524,0.07166666666666667
73,2001,281,0.6988372093023256,0.07418604651162791
74,2001,289,0.5404651162790698,0.06186046511627907
75,2001,297,0.45558139534883724,0.07046511627906978
76,2001,305,0.5518604651162791,0.07046511627906978
77,2001,313,0.521860465116279,0.06883720930232558
78,2001,321,0.5532558139534883,0.06767441860465116
79,2001,329,0.41512820512820514,0.05153846153846154
80,2001,337,0.5409302325581395,0.06837209302325581
81,2001,345,0.5065116279069768,0.06906976744186047
82,2001,353,0.08523809523809524,0.0
83,2001,361,0.4275,0.07
84,2002,001,0.36166666666666664,0.06
85,2002,089,0.07200000000000001,0.0
86,2002,097,0.4658139534883721,0.06953488372093024
87,2002,105,0.4955813953488372,0.07186046511627907
88,2002,113,0.4672093023255814,0.06651162790697675
89,2002,121,0.5088372093023256,0.07209302325581396
90,2002,129,0.5507317073170731,0.06414634146341464
91,2002,137,0.5581395348837209,0.07255813953488371
92,2002,145,0.6683720930232557,0.07395348837209302
93,2002,153,0.7880487804878049,0.06439024390243903
94,2002,161,0.69125,0.0785
95,2002,169,0.8251219512195123,0.05487804878048781
96,2002,177,0.8111627906976745,0.06720930232558141
97,2002,185,0.8369767441860465,0.055116279069767446
98,2002,193,0.8621428571428571,0.049047619047619055
99,2002,201,0.6443478260869566,0.058260869565217394
100,2002,209,0.8428205128205128,0.054871794871794874
101,2002,217,0.8736585365853659,0.04317073170731708
102,2002,225,0.6272972972972973,0.06513513513513514
103,2002,233,0.8502857142857143,0.046571428571428576
104,2002,241,0.8283783783783784,0.0554054054054054
105,2002,249,0.8857142857142857,0.045
106,2002,257,0.7820930232558139,0.061395348837209304
107,2002,265,0.8155,0.07200000000000001
108,2002,273,0.6297674418604651,0.06604651162790698
109,2002,281,0.7994871794871794,0.06512820512820514
110,2002,289,0.703953488372093,0.07744186046511628
111,2002,297,0.2885185185185185,0.06185185185185185
112,2002,305,0.6674418604651163,0.06790697674418604
113,2002,313,,
114,2002,321,0.4733333333333334,0.05261904761904762
115,2002,329,0.41880000000000006,0.0564
116,2002,337,0.38200000000000006,0.044000000000000004
117,2002,345,0.4857142857142857,0.05714285714285715
